"Type","Class1Name","Class1Folder","Class1File","Class1Props","Class2Name","Class2Folder","Class2File","Class2Props","CommonProps","TypeMatches","Similarity"
"structural_duplicate","INVENTORY_ITEM","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\INVENTORY_ITEM.cs","0","InventoryItemDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\InventoryItemDto.cs","15","0","0","0"
"structural_duplicate","WELL_TEST_DATA","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\WellTestAnalysis\WELL_TEST_DATA.cs","0","WellTestData","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\WellTestAnalysis\WellTestData.cs","15","0","0","0"
"structural_duplicate","PRODUCTION_FORECAST","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionForecasting\PRODUCTION_FORECAST.cs","0","ProductionForecast","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ProductionForecasting\ProductionForecast.cs","6","0","0","0"
"structural_duplicate","RESERVOIR_FORECAST_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionForecasting\RESERVOIR_FORECAST_PROPERTIES.cs","0","ReservoirForecastProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ProductionForecasting\ReservoirForecastProperties.cs","12","0","0","0"
"structural_duplicate","COMPRESSOR_PRESSURE_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\CompressorAnalysis\COMPRESSOR_PRESSURE_RESULT.cs","0","CompressorPressureResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\CompressorAnalysis\CompressorPressureResult.cs","5","0","0","0"
"structural_duplicate","CRUDE_OIL_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\CRUDE_OIL_PROPERTIES.cs","0","CrudeOilPropertiesDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\CrudeOilModelsDto.cs","21","0","0","0"
"structural_duplicate","ESP_PUMP_POINT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PumpPerformance\ESP_PUMP_POINT.cs","0","ESPPumpPoint","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PumpPerformance\ESPPumpPoint.cs","4","0","0","0"
"structural_duplicate","ALLOCATION_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\ALLOCATION_RESULT.cs","0","AllocationResultDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\AllocationModelsDto.cs","25","0","0","0"
"structural_duplicate","USER_PROFILE","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Security\USER_PROFILE.cs","0","UserProfileDTO","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\AccessControlDTOs.cs","46","0","0","0"
"structural_duplicate","PLUNGER_LIFT_CYCLE_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PlungerLift\PLUNGER_LIFT_CYCLE_RESULT.cs","0","PlungerLiftCycleResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PlungerLift\PlungerLiftCycleResult.cs","10","0","0","0"
"structural_duplicate","SOLUTION_GOR_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\OilProperties\SOLUTION_GOR_RESULT.cs","0","SolutionGORResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\OilProperties\SolutionGORResult.cs","2","0","0","0"
"structural_duplicate","PIPELINE_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PipelineAnalysis\PIPELINE_PROPERTIES.cs","0","PipelineProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PipelineAnalysis\PipelineProperties.cs","7","0","0","0"
"structural_duplicate","GAS_CHOKE_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ChokeAnalysis\GAS_CHOKE_PROPERTIES.cs","0","GasChokeProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ChokeAnalysis\GasChokeProperties.cs","6","0","0","0"
"structural_duplicate","PROSPECT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProspectIdentification\PROSPECT.cs","0","ProspectDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProspectDtos.cs","61","0","0","0"
"structural_duplicate","GAS_LIFT_VALVE_DESIGN_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\GasLift\GAS_LIFT_VALVE_DESIGN_RESULT.cs","0","GasLiftValveDesignResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\GasLift\GasLiftValveDesignResult.cs","11","0","0","0"
"structural_duplicate","JOURNAL_ENTRY","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\JOURNAL_ENTRY.cs","0","JournalEntryDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\JournalEntryDto.cs","41","0","0","0"
"structural_duplicate","ESP_DESIGN_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PumpPerformance\ESP_DESIGN_RESULT.cs","0","ESPDesignResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PumpPerformance\ESPDesignResult.cs","14","0","0","0"
"structural_duplicate","GAS_PIPELINE_FLOW_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PipelineAnalysis\GAS_PIPELINE_FLOW_PROPERTIES.cs","0","GasPipelineFlowProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PipelineAnalysis\GasPipelineFlowProperties.cs","7","0","0","0"
"structural_duplicate","COMPRESSOR_OPERATING_CONDITIONS","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\CompressorAnalysis\COMPRESSOR_OPERATING_CONDITIONS.cs","0","CompressorOperatingConditions","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\CompressorAnalysis\CompressorOperatingConditions.cs","8","0","0","0"
"structural_duplicate","ROYALTY_INTEREST","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\ROYALTY_INTEREST.cs","0","RoyaltyInterestDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\RoyaltyDto.cs","69","0","0","0"
"structural_duplicate","FORECAST_POINT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionForecasting\FORECAST_POINT.cs","0","ForecastPoint","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ProductionForecasting\ForecastPoint.cs","5","0","0","0"
"structural_duplicate","CHOKE_FLOW_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ChokeAnalysis\CHOKE_FLOW_RESULT.cs","0","ChokeFlowResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ChokeAnalysis\ChokeFlowResult.cs","6","0","0","0"
"structural_duplicate","ROYALTY_INTEREST","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\ROYALTY_INTEREST.cs","0","RoyaltyInterestDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\RoyaltyModelsDto.cs","34","0","0","0"
"structural_duplicate","OIL_PROPERTY_CONDITIONS","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\OilProperties\OIL_PROPERTY_CONDITIONS.cs","0","OilPropertyConditions","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\OilProperties\OilPropertyConditions.cs","6","0","0","0"
"structural_duplicate","RECIPROCATING_COMPRESSOR_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\CompressorAnalysis\RECIPROCATING_COMPRESSOR_PROPERTIES.cs","0","ReciprocatingCompressorProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\CompressorAnalysis\ReciprocatingCompressorProperties.cs","6","0","0","0"
"structural_duplicate","PLUNGER_LIFT_WELL_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PlungerLift\PLUNGER_LIFT_WELL_PROPERTIES.cs","0","PlungerLiftWellProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PlungerLift\PlungerLiftWellProperties.cs","13","0","0","0"
"structural_duplicate","EXCHANGE_CONTRACT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\EXCHANGE_CONTRACT.cs","0","ExchangeContractDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\TradingModelsDto.cs","34","0","0","0"
"structural_duplicate","EXCHANGE_CONTRACT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Trading\EXCHANGE_CONTRACT.cs","0","ExchangeContractDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\TradingModelsDto.cs","34","0","0","0"
"structural_duplicate","COMPRESSOR_POWER_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\CompressorAnalysis\COMPRESSOR_POWER_RESULT.cs","0","CompressorPowerResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\CompressorAnalysis\CompressorPowerResult.cs","9","0","0","0"
"structural_duplicate","REVENUE_TRANSACTION","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\REVENUE_TRANSACTION.cs","0","RevenueTransactionDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\RevenueTransactionDto.cs","30","0","0","0"
"structural_duplicate","SUCKER_ROD_STRING","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\SuckerRodPumping\SUCKER_ROD_STRING.cs","0","SuckerRodString","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\SuckerRodPumping\SuckerRodString.cs","3","0","0","0"
"structural_duplicate","AP_INVOICE","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\AP_INVOICE.cs","0","APInvoiceDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\APInvoiceDto.cs","69","0","0","0"
"structural_duplicate","OIL_COMPOSITION","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Common\OIL_COMPOSITION.cs","0","OilCompositionDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\OilPropertiesDtos.cs","34","0","0","0"
"structural_duplicate","GAS_LIFT_DESIGN","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\GasLift\GAS_LIFT_DESIGN.cs","0","GasLiftDesignDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\GasLiftDtos.cs","23","0","0","0"
"structural_duplicate","RUN_TICKET","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\RUN_TICKET.cs","0","RunTicketDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\RunTicketDto.cs","29","0","0","0"
"structural_duplicate","PLUNGER_LIFT_GAS_REQUIREMENTS","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PlungerLift\PLUNGER_LIFT_GAS_REQUIREMENTS.cs","0","PlungerLiftGasRequirements","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PlungerLift\PlungerLiftGasRequirements.cs","6","0","0","0"
"structural_duplicate","ESP_DESIGN_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PumpPerformance\ESP_DESIGN_PROPERTIES.cs","0","ESPDesignProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PumpPerformance\ESPDesignProperties.cs","12","0","0","0"
"structural_duplicate","GL_ACCOUNT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\GL_ACCOUNT.cs","0","GLAccountDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\GLAccountDto.cs","43","0","0","0"
"structural_duplicate","SUCKER_ROD_LOAD_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\SuckerRodPumping\SUCKER_ROD_LOAD_RESULT.cs","0","SuckerRodLoadResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\SuckerRodPumping\SuckerRodLoadResult.cs","10","0","0","0"
"structural_duplicate","PIPELINE_CAPACITY_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PipelineAnalysis\PIPELINE_CAPACITY_RESULT.cs","0","PipelineCapacityResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PipelineAnalysis\PipelineCapacityResult.cs","7","0","0","0"
"structural_duplicate","MEASUREMENT_RECORD","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Measurement\MEASUREMENT_RECORD.cs","0","MeasurementRecordDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\MeasurementModelsDto.cs","22","0","0","0"
"structural_duplicate","MEASUREMENT_RECORD","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\MEASUREMENT_RECORD.cs","0","MeasurementRecordDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\MeasurementModelsDto.cs","22","0","0","0"
"structural_duplicate","PRODUCTION_REPORT_SUMMARY","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\PRODUCTION_REPORT_SUMMARY.cs","0","ProductionReportSummaryDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\ReportModelsDto.cs","42","0","0","0"
"structural_duplicate","UNIT_AGREEMENT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\UNIT_AGREEMENT.cs","0","UnitAgreementDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\UnitizationModelsDto.cs","40","0","0","0"
"structural_duplicate","UNIT_AGREEMENT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Unitization\UNIT_AGREEMENT.cs","0","UnitAgreementDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\ProductionAccounting\UnitizationModelsDto.cs","40","0","0","0"
"structural_duplicate","PIPELINE_FLOW_ANALYSIS_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\PipelineAnalysis\PIPELINE_FLOW_ANALYSIS_RESULT.cs","0","PipelineFlowAnalysisResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\PipelineAnalysis\PipelineFlowAnalysisResult.cs","8","0","0","0"
"structural_duplicate","SUCKER_ROD_FLOW_RATE_POWER_RESULT","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\SuckerRodPumping\SUCKER_ROD_FLOW_RATE_POWER_RESULT.cs","0","SuckerRodFlowRatePowerResult","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\SuckerRodPumping\SuckerRodFlowRatePowerResult.cs","10","0","0","0"
"structural_duplicate","CHOKE_PROPERTIES","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ChokeAnalysis\CHOKE_PROPERTIES.cs","0","ChokeProperties","Models","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Models\ChokeAnalysis\ChokeProperties.cs","3","0","0","0"
"structural_duplicate","INVOICE","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\ProductionAccounting\INVOICE.cs","0","InvoiceDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\Accounting\InvoiceDto.cs","64","0","0","0"
"structural_duplicate","DRILLING_OPERATION","Data","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\Data\Drilling\DRILLING_OPERATION.cs","0","DrillingOperationDto","DTOs","C:\Users\f_ald\source\repos\The-Tech-Idea\Beep.OilandGas\Beep.OilandGas.Models\DTOs\DrillingDtos.cs","83","0","0","0"
