ANL_ANALYSIS_BATCH,BATCH_ID,ANL_SAMPLE,BATCH_ID,BATCH_ID,"ANALYSIS_ID,ANL_SOURCE,SAMPLE_ID"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_NE_LOC,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_NE_LOC_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_NORTH_SEA,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_NORTH_SEA_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_NTS,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_NTS_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_OFFSHORE,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_OFFSHORE_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_OHIO,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_OHIO_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_PBL,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_PBL_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_PARCEL_TEXAS,COORD_SYSTEM_ID,COORD_SYSTEM_ID,PARCEL_TEXAS_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_POINT,"COORD_SYSTEM_ID,COORD_SYSTEM_ID","COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID",POINT_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_POINT_VERSION,"COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID","MAP_COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID,GEOG_COORD_SYSTEM_ID","POINT_ID,SOURCE,VERSION_OBS_NO"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SP_POLYGON,"COORD_SYSTEM_ID,COORD_SYSTEM_ID","COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID",POLYGON_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,SPATIAL_DESCRIPTION,"COORD_SYSTEM_ID,COORD_SYSTEM_ID","COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID","SPATIAL_DESCRIPTION_ID,SPATIAL_OBS_NO"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,STRAT_FIELD_NODE,"COORD_SYSTEM_ID,COORD_SYSTEM_ID","LOCAL_COORD_SYSTEM_ID,COORD_SYSTEM_ID","FIELD_STATION_ID,NODE_ID,SOURCE"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,STRAT_NODE_VERSION,"COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID","GEOG_COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID,MAP_COORD_SYSTEM_ID","FIELD_STATION_ID,NODE_ID,SOURCE,NODE_OBS_NO"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,WELL_DIR_SRVY,"COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID","RPT_COORD_SYS_ID,AZIMUTH_COORD_SYS_ID,OFFSET_COORD_SYS_ID,GEOG_COORD_SYS_ID,LOCAL_COORD_SYS_ID","UWI,SURVEY_ID,SOURCE"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,WELL_DIR_SRVY_VERSION,"COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID","RPT_COORD_SYS_ID,AZIMUTH_COORD_SYS_ID,OFFSET_COORD_SYS_ID,GEOG_COORD_SYS_ID,LOCAL_COORD_SYS_ID","UWI,SURVEY_ID,SOURCE,VERSION_OBS_NO"
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,WELL_NODE,"COORD_SYSTEM_ID,COORD_SYSTEM_ID","COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID",NODE_ID
CS_COORDINATE_SYSTEM,COORD_SYSTEM_ID,WELL_NODE_VERSION,"COORD_SYSTEM_ID,COORD_SYSTEM_ID,COORD_SYSTEM_ID","GEOG_COORD_SYSTEM_ID,MAP_COORD_SYSTEM_ID,LOCAL_COORD_SYSTEM_ID","NODE_ID,SOURCE,NODE_OBS_NO"
CS_ELLIPSOID,ELLIPSOID_ID,CS_GEODETIC_DATUM,ELLIPSOID_ID,ELLIPSOID_ID,GEODETIC_DATUM
CS_GEODETIC_DATUM,GEODETIC_DATUM,CS_COORDINATE_SYSTEM,GEODETIC_DATUM,GEODETIC_DATUM,COORD_SYSTEM_ID
CS_PRIME_MERIDIAN,PRIME_MERIDIAN_ID,CS_COORDINATE_SYSTEM,PRIME_MERIDIAN_ID,PRIME_MERIDIAN,COORD_SYSTEM_ID
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,CS_COORDINATE_SYSTEM,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,COORD_SYSTEM_ID
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,LEGAL_CONGRESS_LOC,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,"LEGAL_CONGRESS_LOC_ID,LOCATION_TYPE,SOURCE"
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,LEGAL_NORTH_SEA_LOC,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,"LEGAL_NORTH_SEA_LOC_ID,LOCATION_TYPE,SOURCE"
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,LEGAL_OFFSHORE_LOC,PRINCIPAL_MERIDIAN,PROJECTED_MERIDIAN,"LEGAL_OFFSHORE_LOC_ID,LOCATION_TYPE,SOURCE"
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,LEGAL_OHIO_LOC,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,"LEGAL_OHIO_LOC_ID,LOCATION_TYPE,SOURCE"
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,SP_PARCEL_CONGRESS,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,PARCEL_CONGRESS_ID
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,SP_PARCEL_DLS,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,PARCEL_DLS_ID
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,SP_PARCEL_NORTH_SEA,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,PARCEL_NORTH_SEA_ID
CS_PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,SP_PARCEL_OHIO,PRINCIPAL_MERIDIAN,PRINCIPAL_MERIDIAN,PARCEL_OHIO_ID
ECOZONE,ECOZONE_ID,ANL_COMPONENT,ECOZONE_ID,ECOZONE_ID,"ANL_SOURCE,ANALYSIS_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,APPLICATION_COMPONENT,ECOZONE_ID,ECOZONE_ID,"APPLICATION_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,AREA_COMPONENT,ECOZONE_ID,ECOZONE_ID,"AREA_ID,AREA_TYPE,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,BA_AUTHORITY_COMP,ECOZONE_ID,ECOZONE_ID,"BUSINESS_ASSOCIATE_ID,AUTHORITY_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,BA_COMPONENT,ECOZONE_ID,ECOZONE_ID,"BUSINESS_ASSOCIATE_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,BA_ORGANIZATION_COMP,ECOZONE_ID,ECOZONE_ID,"BUSINESS_ASSOCIATE_ID,ORGANIZATION_ID,ORGANIZATION_SEQ_NO,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,CLASS_LEVEL_COMPONENT,ECOZONE_ID,ECOZONE_ID,"CLASSIFICATION_SYSTEM_ID,CLASS_LEVEL_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,CONSENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"CONSENT_ID,COMPONENT_ID"
ECOZONE,ECOZONE_ID,CONSULT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"CONSULT_ID,COMPONENT_ID"
ECOZONE,ECOZONE_ID,CONTEST_COMPONENT,ECOZONE_ID,ECOZONE_ID,"CONTEST_ID,COMPONENT_ID"
ECOZONE,ECOZONE_ID,CONTRACT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"CONTRACT_ID,COMPONENT_ID"
ECOZONE,ECOZONE_ID,ECOZONE_ALIAS,ECOZONE_ID,ECOZONE_ID,"ECOZONE_ID,ECOZONE_ALIAS_ID"
ECOZONE,ECOZONE_ID,ECOZONE_SET_PART,ECOZONE_ID,ECOZONE_ID,"ECOZONE_SET_ID,ECOZONE_ID"
ECOZONE,ECOZONE_ID,ECOZONE_XREF,"ECOZONE_ID,ECOZONE_ID","ECOZONE_ID1,ECOZONE_ID2","ECOZONE_ID1,ECOZONE_ID2,ECOZONE_XREF_ID"
ECOZONE,ECOZONE_ID,ENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"ENTITLEMENT_ID,COMPONENT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,EQUIPMENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"EQUIPMENT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,FACILITY_COMPONENT,ECOZONE_ID,ECOZONE_ID,"FACILITY_ID,FACILITY_TYPE,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,FIELD_COMPONENT,ECOZONE_ID,ECOZONE_ID,"FIELD_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,FIN_COMPONENT,ECOZONE_ID,ECOZONE_ID,"FINANCE_ID,FINANCE_COMPONENT_ID"
ECOZONE,ECOZONE_ID,FOSSIL,"ECOZONE_ID,ECOZONE_ID","LOWER_ECOZONE_ID,UPPER_ECOZONE_ID",FOSSIL_ID
ECOZONE,ECOZONE_ID,HSE_INCIDENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"INCIDENT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,INSTRUMENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"INSTRUMENT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,INT_SET_COMPONENT,ECOZONE_ID,ECOZONE_ID,"INTEREST_SET_ID,INTEREST_SET_SEQ_NO,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,LAND_RIGHT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"LAND_RIGHT_SUBTYPE,LAND_RIGHT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,LITH_LOG_COMPONENT,ECOZONE_ID,ECOZONE_ID,"LITHOLOGY_LOG_ID,LITH_LOG_SOURCE,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,NOTIFICATION_COMPONENT,ECOZONE_ID,ECOZONE_ID,"NOTIFICATION_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,OBLIGATION_COMPONENT,ECOZONE_ID,ECOZONE_ID,"OBLIGATION_ID,OBLIGATION_SEQ_NO,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PALEO_INTERP,ECOZONE_ID,ECOZONE_ID,"PALEO_SUMMARY_ID,DETAIL_ID"
ECOZONE,ECOZONE_ID,PALEO_SUM_COMP,ECOZONE_ID,ECOZONE_ID,"PALEO_SUMMARY_ID,PALEO_COMPONENT_ID"
ECOZONE,ECOZONE_ID,PDEN_COMPONENT,ECOZONE_ID,ECOZONE_ID,"PDEN_SUBTYPE,PDEN_ID,PDEN_SOURCE,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,POOL_COMPONENT,ECOZONE_ID,ECOZONE_ID,"POOL_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PPDM_METRIC_COMPONENT,ECOZONE_ID,ECOZONE_ID,"METRIC_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PPDM_RULE_COMPONENT,ECOZONE_ID,ECOZONE_ID,"RULE_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PPDM_SW_APPLIC_COMP,ECOZONE_ID,ECOZONE_ID,"SW_APPLICATION_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PROD_STRING_COMPONENT,ECOZONE_ID,ECOZONE_ID,"UWI,PR_STR_SOURCE,STRING_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,PROJECT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"PROJECT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,RATE_SCHEDULE_COMPONENT,ECOZONE_ID,ECOZONE_ID,"RATE_SCHEDULE_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,RESENT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"RESENT_ID,COMPONENT_ID"
ECOZONE,ECOZONE_ID,RM_INFO_ITEM_CONTENT,ECOZONE_ID,ECOZONE_ID,"INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
ECOZONE,ECOZONE_ID,SAMPLE_COMPONENT,ECOZONE_ID,ECOZONE_ID,"SAMPLE_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,SAMPLE_LITH_DESC,ECOZONE_ID,ECOZONE_ID,"SAMPLE_ID,DESCRIPTION_ID"
ECOZONE,ECOZONE_ID,SEIS_INSP_COMPONENT,ECOZONE_ID,ECOZONE_ID,"INSPECTION_ID,INSPECTION_COMPONENT_ID"
ECOZONE,ECOZONE_ID,SEIS_SET_COMPONENT,ECOZONE_ID,ECOZONE_ID,"SEIS_SET_SUBTYPE,SEIS_SET_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,SEIS_TRANS_COMPONENT,ECOZONE_ID,ECOZONE_ID,"SEIS_TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_COMPONENT_ID"
ECOZONE,ECOZONE_ID,SP_COMPONENT,ECOZONE_ID,ECOZONE_ID,"SPATIAL_DESCRIPTION_ID,SPATIAL_OBS_NO,COMPONENT_ID"
ECOZONE,ECOZONE_ID,STRAT_UNIT_COMPONENT,ECOZONE_ID,ECOZONE_ID,"STRAT_NAME_SET_ID,STRAT_UNIT_ID,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,WELL_ACTIVITY_COMPONENT,ECOZONE_ID,ECOZONE_ID,"UWI,ACTIVITY_SOURCE,ACTIVITY_OBS_NO,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,WELL_COMPONENT,ECOZONE_ID,ECOZONE_ID,"UWI,COMPONENT_OBS_NO"
ECOZONE,ECOZONE_ID,WORK_ORDER_COMPONENT,ECOZONE_ID,ECOZONE_ID,"WORK_ORDER_ID,COMPONENT_ID"
ECOZONE_SET,ECOZONE_SET_ID,ECOZONE_SET_PART,ECOZONE_SET_ID,ECOZONE_SET_ID,"ECOZONE_SET_ID,ECOZONE_ID"
ECOZONE_SET,ECOZONE_SET_ID,PALEO_SUM_COMP,ECOZONE_SET_ID,ECOZONE_SET_ID,"PALEO_SUMMARY_ID,PALEO_COMPONENT_ID"
ECOZONE_SET,ECOZONE_SET_ID,RM_INFO_ITEM_CONTENT,ECOZONE_SET_ID,ECOZONE_SET_ID,"INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
ECOZONE_SET_PART,"ECOZONE_SET_ID,ECOZONE_ID",ECOZONE_HIERARCHY,"ECOZONE_SET_ID,ECOZONE_SET_ID,ECOZONE_ID,ECOZONE_ID","ECOZONE_SET_ID,ECOZONE_SET_ID,PARENT_ECOZONE_ID,CHILD_ECOZONE_ID","ECOZONE_SET_ID,PARENT_ECOZONE_ID,CHILD_ECOZONE_ID"
ENT_SECURITY_GROUP,SECURITY_GROUP_ID,ENT_GROUP,SECURITY_GROUP_ID,SECURITY_GROUP_ID,"ENTITLEMENT_ID,SECURITY_GROUP_ID,GROUP_OBS_NO"
ENT_SECURITY_GROUP,SECURITY_GROUP_ID,ENT_SECURITY_BA,SECURITY_GROUP_ID,SECURITY_GROUP_ID,"SECURITY_GROUP_ID,BUSINESS_ASSOCIATE_ID,BA_OBS_NO"
ENT_SECURITY_GROUP,SECURITY_GROUP_ID,ENT_SECURITY_GROUP_XREF,"SECURITY_GROUP_ID,SECURITY_GROUP_ID","SECURITY_GROUP_ID2,SECURITY_GROUP_ID1","SECURITY_GROUP_ID1,SECURITY_GROUP_ID2,XREF_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,ANL_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"ANL_SOURCE,ANALYSIS_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,APPLICATION_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"APPLICATION_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,AREA_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"AREA_ID,AREA_TYPE,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,BA_AUTHORITY_COMP,ENTITLEMENT_ID,ENTITLEMENT_ID,"BUSINESS_ASSOCIATE_ID,AUTHORITY_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,BA_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"BUSINESS_ASSOCIATE_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,BA_ORGANIZATION_COMP,ENTITLEMENT_ID,ENTITLEMENT_ID,"BUSINESS_ASSOCIATE_ID,ORGANIZATION_ID,ORGANIZATION_SEQ_NO,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,CLASS_LEVEL_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"CLASSIFICATION_SYSTEM_ID,CLASS_LEVEL_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,CONSENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"CONSENT_ID,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,CONSULT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"CONSULT_ID,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,CONTEST_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"CONTEST_ID,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,CONTRACT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"CONTRACT_ID,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,ENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"ENTITLEMENT_ID,COMPONENT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,ENT_GROUP,ENTITLEMENT_ID,ENTITLEMENT_ID,"ENTITLEMENT_ID,SECURITY_GROUP_ID,GROUP_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,EQUIPMENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"EQUIPMENT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,FACILITY_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"FACILITY_ID,FACILITY_TYPE,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,FIELD_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"FIELD_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,FIN_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"FINANCE_ID,FINANCE_COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,HSE_INCIDENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"INCIDENT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,INSTRUMENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"INSTRUMENT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,INT_SET_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"INTEREST_SET_ID,INTEREST_SET_SEQ_NO,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,LAND_RIGHT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"LAND_RIGHT_SUBTYPE,LAND_RIGHT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,LITH_LOG_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"LITHOLOGY_LOG_ID,LITH_LOG_SOURCE,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,NOTIFICATION_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"NOTIFICATION_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,OBLIGATION_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"OBLIGATION_ID,OBLIGATION_SEQ_NO,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PALEO_SUM_COMP,ENTITLEMENT_ID,ENTITLEMENT_ID,"PALEO_SUMMARY_ID,PALEO_COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,PDEN_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"PDEN_SUBTYPE,PDEN_ID,PDEN_SOURCE,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,POOL_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"POOL_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PPDM_METRIC_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"METRIC_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PPDM_RULE_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"RULE_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PPDM_SW_APPLIC_COMP,ENTITLEMENT_ID,ENTITLEMENT_ID,"SW_APPLICATION_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PROD_STRING_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"UWI,PR_STR_SOURCE,STRING_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,PROJECT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"PROJECT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,RATE_SCHEDULE_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"RATE_SCHEDULE_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,RESENT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"RESENT_ID,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,RM_INFO_ITEM_CONTENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"INFO_ITEM_SUBTYPE,INFORMATION_ITEM_ID,CONTENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,SAMPLE_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"SAMPLE_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,SEIS_INSP_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"INSPECTION_ID,INSPECTION_COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,SEIS_SET_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"SEIS_SET_SUBTYPE,SEIS_SET_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,SEIS_TRANS_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"SEIS_TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,SP_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"SPATIAL_DESCRIPTION_ID,SPATIAL_OBS_NO,COMPONENT_ID"
ENTITLEMENT,ENTITLEMENT_ID,STRAT_UNIT_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"STRAT_NAME_SET_ID,STRAT_UNIT_ID,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,WELL_ACTIVITY_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"UWI,ACTIVITY_SOURCE,ACTIVITY_OBS_NO,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,WELL_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"UWI,COMPONENT_OBS_NO"
ENTITLEMENT,ENTITLEMENT_ID,WORK_ORDER_COMPONENT,ENTITLEMENT_ID,ENTITLEMENT_ID,"WORK_ORDER_ID,COMPONENT_ID"
EQUIPMENT,EQUIPMENT_ID,ANL_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"ANL_SOURCE,ANALYSIS_ID,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,ANL_EQUIP,EQUIPMENT_ID,EQUIP_ID,"ANALYSIS_ID,ANL_SOURCE,EQUIP_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,ANL_PARM,EQUIPMENT_ID,EQUIP_ID,"ANALYSIS_ID,ANL_SOURCE,PARM_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,ANL_VALID_EQUIP,EQUIPMENT_ID,EQUIP_ID,"METHOD_SET_ID,METHOD_ID,EQUIP_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,APPLICATION_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"APPLICATION_ID,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,AREA_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"AREA_ID,AREA_TYPE,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,BA_AUTHORITY_COMP,EQUIPMENT_ID,EQUIPMENT_ID,"BUSINESS_ASSOCIATE_ID,AUTHORITY_ID,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,BA_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"BUSINESS_ASSOCIATE_ID,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,BA_ORGANIZATION_COMP,EQUIPMENT_ID,EQUIPMENT_ID,"BUSINESS_ASSOCIATE_ID,ORGANIZATION_ID,ORGANIZATION_SEQ_NO,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,CLASS_LEVEL_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"CLASSIFICATION_SYSTEM_ID,CLASS_LEVEL_ID,COMPONENT_OBS_NO"
EQUIPMENT,EQUIPMENT_ID,CONSENT_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"CONSENT_ID,COMPONENT_ID"
EQUIPMENT,EQUIPMENT_ID,CONSULT_COMPONENT,EQUIPMENT_ID,EQUIPMENT_ID,"CONSULT_ID,COMPONENT_ID"
